1926.730	0.005385
1924.801	0.005368
1922.873	0.005076
1920.944	0.004801
1919.015	0.004823
1917.087	0.005168
1915.158	0.005600
1913.229	0.005835
1911.301	0.005925
1909.372	0.006135
1907.444	0.006472
1905.515	0.006728
1903.586	0.006839
1901.658	0.006851
1899.729	0.006743
1897.800	0.006567
1895.872	0.006506
1893.943	0.006551
1892.014	0.006463
1890.086	0.006190
1888.157	0.005919
1886.228	0.005747
1884.300	0.005645
1882.371	0.005619
1880.442	0.005697
1878.514	0.005845
1876.585	0.005950
1874.656	0.005882
1872.728	0.005602
1870.799	0.005238
1868.870	0.005045
1866.942	0.005186
1865.013	0.005544
1863.084	0.005848
1861.156	0.005931
1859.227	0.005834
1857.298	0.005737
1855.370	0.005774
1853.441	0.005907
1851.512	0.005990
1849.584	0.005862
1847.655	0.005464
1845.726	0.005033
1843.798	0.005000
1841.869	0.005433
1839.940	0.005902
1838.012	0.006082
1836.083	0.006036
1834.154	0.005910
1832.226	0.005811
1830.297	0.005861
1828.369	0.006035
1826.440	0.006192
1824.511	0.006345
1822.583	0.006572
1820.654	0.006785
1818.725	0.006891
1816.797	0.006970
1814.868	0.007085
1812.939	0.007175
1811.011	0.007256
1809.082	0.007437
1807.153	0.007689
1805.225	0.007908
1803.296	0.008149
1801.367	0.008558
1799.439	0.009072
1797.510	0.009354
1795.581	0.009148
1793.653	0.008656
1791.724	0.008340
1789.795	0.008319
1787.867	0.008302
1785.938	0.008115
1784.009	0.007877
1782.081	0.007747
1780.152	0.007752
1778.223	0.007754
1776.295	0.007479
1774.366	0.006899
1772.437	0.006496
1770.509	0.006690
1768.580	0.007293
1766.651	0.007839
1764.723	0.008066
1762.794	0.008056
1760.865	0.008089
1758.937	0.008264
1757.008	0.008427
1755.079	0.008422
1753.151	0.008217
1751.222	0.008041
1749.294	0.008228
1747.365	0.008722
1745.436	0.009129
1743.508	0.009236
1741.579	0.009168
1739.650	0.009060
1737.722	0.008683
1735.793	0.007974
1733.864	0.007696
1731.936	0.008414
1730.007	0.009480
1728.078	0.010127
1726.150	0.010333
1724.221	0.010296
1722.292	0.009914
1720.364	0.009011
1718.435	0.007989
1716.506	0.007732
1714.578	0.008426
1712.649	0.009331
1710.720	0.009787
1708.792	0.009699
1706.863	0.009345
1704.934	0.008825
1703.006	0.007959
1701.077	0.006998
1699.148	0.006601
1697.220	0.006992
1695.291	0.007955
1693.362	0.009132
1691.434	0.009987
1689.505	0.010052
1687.576	0.009263
1685.648	0.008270
1683.719	0.008210
1681.790	0.009264
1679.862	0.010288
1677.933	0.010514
1676.004	0.010321
1674.076	0.010278
1672.147	0.010362
1670.218	0.010475
1668.290	0.010817
1666.361	0.011307
1664.433	0.011643
1662.504	0.011934
1660.575	0.012375
1658.647	0.012477
1656.718	0.011547
1654.789	0.010014
1652.861	0.009580
1650.932	0.010805
1649.003	0.012201
1647.075	0.012949
1645.146	0.013601
1643.217	0.014323
1641.289	0.014535
1639.360	0.013938
1637.431	0.012988
1635.503	0.012641
1633.574	0.013261
1631.645	0.014058
1629.717	0.014308
1627.788	0.014088
1625.859	0.013786
1623.931	0.013675
1622.002	0.013702
1620.073	0.013489
1618.145	0.013006
1616.216	0.012895
1614.287	0.013477
1612.359	0.014185
1610.430	0.014561
1608.501	0.014741
1606.573	0.014899
1604.644	0.015023
1602.715	0.015126
1600.787	0.015224
1598.858	0.015325
1596.929	0.015441
1595.001	0.015555
1593.072	0.015689
1591.143	0.015867
1589.215	0.016045
1587.286	0.016181
1585.358	0.016273
1583.429	0.016310
1581.500	0.016142
1579.572	0.015547
1577.643	0.014816
1575.714	0.014691
1573.786	0.015196
1571.857	0.015624
1569.928	0.015799
1568.000	0.016097
1566.071	0.016479
1564.142	0.016290
1562.214	0.015110
1560.285	0.013661
1558.356	0.013447
1556.428	0.014803
1554.499	0.016544
1552.570	0.017843
1550.642	0.018757
1548.713	0.019392
1546.784	0.019612
1544.856	0.019288
1542.927	0.018572
1540.998	0.018245
1539.070	0.019143
1537.141	0.020833
1535.212	0.022255
1533.284	0.023208
1531.355	0.024014
1529.426	0.024672
1527.498	0.025016
1525.569	0.025074
1523.640	0.025030
1521.712	0.025218
1519.783	0.025959
1517.854	0.027119
1515.926	0.028267
1513.997	0.029178
1512.068	0.029682
1510.140	0.029561
1508.211	0.029242
1506.282	0.029854
1504.354	0.031721
1502.425	0.033751
1500.497	0.034989
1498.568	0.035686
1496.639	0.036665
1494.711	0.038095
1492.782	0.039519
1490.853	0.040802
1488.925	0.042377
1486.996	0.044614
1485.067	0.047426
1483.139	0.050961
1481.210	0.056573
1479.281	0.068794
1477.353	0.097532
1475.424	0.151219
1473.495	0.217940
1471.567	0.261314
1469.638	0.262707
1467.709	0.245488
1465.781	0.234257
1463.852	0.228999
1461.923	0.217716
1459.995	0.196831
1458.066	0.173899
1456.137	0.156267
1454.209	0.143898
1452.280	0.133820
1450.351	0.125407
1448.423	0.119365
1446.494	0.115693
1444.565	0.113492
1442.637	0.111744
1440.708	0.109850
1438.779	0.107650
1436.851	0.105439
1434.922	0.103485
1432.993	0.101418
1431.065	0.098845
1429.136	0.095995
1427.207	0.093315
1425.279	0.091012
1423.350	0.088982
1421.422	0.087055
1419.493	0.085389
1417.564	0.084208
1415.636	0.083240
1413.707	0.081974
1411.778	0.080232
1409.850	0.078180
1407.921	0.076022
1405.992	0.073916
1404.064	0.072051
1402.135	0.070487
1400.206	0.069098
1398.278	0.067775
1396.349	0.066500
1394.420	0.065327
1392.492	0.064283
1390.563	0.063253
1388.634	0.062280
1386.706	0.061887
1384.777	0.062795
1382.848	0.065295
1380.920	0.068524
1378.991	0.070495
1377.062	0.069915
1375.134	0.067750
1373.205	0.066010
1371.276	0.065458
1369.348	0.065311
1367.419	0.064609
1365.490	0.063112
1363.562	0.061189
1361.633	0.059356
1359.704	0.057919
1357.776	0.056890
1355.847	0.056156
1353.918	0.055539
1351.990	0.054790
1350.061	0.053750
1348.132	0.052438
1346.204	0.050970
1344.275	0.049446
1342.347	0.047916
1340.418	0.046439
1338.489	0.045104
1336.561	0.043931
1334.632	0.042875
1332.703	0.041924
1330.775	0.041109
1328.846	0.040469
1326.917	0.040030
1324.989	0.039777
1323.060	0.039656
1321.131	0.039609
1319.203	0.039609
1317.274	0.039673
1315.345	0.039806
1313.417	0.039993
1311.488	0.040201
1309.559	0.040344
1307.631	0.040335
1305.702	0.040161
1303.773	0.039866
1301.845	0.039490
1299.916	0.039023
1297.987	0.038427
1296.059	0.037718
1294.130	0.036941
1292.201	0.036148
1290.273	0.035398
1288.344	0.034731
1286.415	0.034134
1284.487	0.033587
1282.558	0.033113
1280.629	0.032731
1278.701	0.032404
1276.772	0.032090
1274.843	0.031804
1272.915	0.031535
1270.986	0.031214
1269.057	0.030810
1267.129	0.030380
1265.200	0.029980
1263.271	0.029596
1261.343	0.029184
1259.414	0.028734
1257.486	0.028276
1255.557	0.027856
1253.628	0.027498
1251.700	0.027172
1249.771	0.026826
1247.842	0.026456
1245.914	0.026103
1243.985	0.025811
1242.056	0.025582
1240.128	0.025370
1238.199	0.025136
1236.270	0.024872
1234.342	0.024589
1232.413	0.024310
1230.484	0.024051
1228.556	0.023805
1226.627	0.023579
1224.698	0.023372
1222.770	0.023155
1220.841	0.022934
1218.912	0.022740
1216.984	0.022569
1215.055	0.022394
1213.126	0.022188
1211.198	0.021944
1209.269	0.021697
1207.340	0.021502
1205.412	0.021372
1203.483	0.021271
1201.554	0.021163
1199.626	0.021036
1197.697	0.020886
1195.768	0.020736
1193.840	0.020632
1191.911	0.020587
1189.982	0.020556
1188.054	0.020494
1186.125	0.020396
1184.196	0.020295
1182.268	0.020235
1180.339	0.020213
1178.411	0.020176
1176.482	0.020084
1174.553	0.019946
1172.625	0.019794
1170.696	0.019635
1168.767	0.019482
1166.839	0.019366
1164.910	0.019300
1162.981	0.019246
1161.053	0.019175
1159.124	0.019099
1157.195	0.019051
1155.267	0.019028
1153.338	0.018989
1151.409	0.018921
1149.481	0.018853
1147.552	0.018785
1145.623	0.018688
1143.695	0.018577
1141.766	0.018484
1139.837	0.018389
1137.909	0.018260
1135.980	0.018124
1134.051	0.018023
1132.123	0.017949
1130.194	0.017853
1128.265	0.017715
1126.337	0.017572
1124.408	0.017465
1122.479	0.017382
1120.551	0.017291
1118.622	0.017182
1116.693	0.017070
1114.765	0.016984
1112.836	0.016934
1110.907	0.016880
1108.979	0.016790
1107.050	0.016682
1105.121	0.016592
1103.193	0.016541
1101.264	0.016534
1099.335	0.016570
1097.407	0.016637
1095.478	0.016712
1093.550	0.016774
1091.621	0.016840
1089.692	0.016934
1087.764	0.017037
1085.835	0.017101
1083.906	0.017114
1081.978	0.017108
1080.049	0.017096
1078.120	0.017032
1076.192	0.016887
1074.263	0.016693
1072.334	0.016485
1070.406	0.016287
1068.477	0.016138
1066.548	0.016060
1064.620	0.016018
1062.691	0.015975
1060.762	0.015932
1058.834	0.015903
1056.905	0.015867
1054.976	0.015782
1053.048	0.015644
1051.119	0.015494
1049.190	0.015375
1047.262	0.015299
1045.333	0.015254
1043.404	0.015209
1041.476	0.015119
1039.547	0.014984
1037.618	0.014869
1035.690	0.014817
1033.761	0.014791
1031.832	0.014747
1029.904	0.014704
1027.975	0.014681
1026.046	0.014652
1024.118	0.014595
1022.189	0.014532
1020.260	0.014490
1018.332	0.014452
1016.403	0.014386
1014.475	0.014291
1012.546	0.014181
1010.617	0.014058
1008.689	0.013914
1006.760	0.013747
1004.831	0.013582
1002.903	0.013446
1000.974	0.013345
999.045	0.013271
997.117	0.013207
995.188	0.013135
993.259	0.013060
991.331	0.012991
989.402	0.012917
987.473	0.012812
985.545	0.012671
983.616	0.012529
981.687	0.012429
979.759	0.012371
977.830	0.012333
975.901	0.012315
973.973	0.012324
972.044	0.012337
970.115	0.012332
968.187	0.012305
966.258	0.012271
964.329	0.012252
962.401	0.012241
960.472	0.012210
958.543	0.012165
956.615	0.012127
954.686	0.012085
952.757	0.012028
950.829	0.011988
948.900	0.011980
946.971	0.011962
945.043	0.011919
943.114	0.011878
941.185	0.011844
939.257	0.011801
937.328	0.011765
935.400	0.011750
933.471	0.011724
931.542	0.011668
929.614	0.011609
927.685	0.011582
925.756	0.011581
923.828	0.011565
921.899	0.011515
919.970	0.011457
918.042	0.011425
916.113	0.011433
914.184	0.011496
912.256	0.011603
910.327	0.011671
908.398	0.011631
906.470	0.011508
904.541	0.011372
902.612	0.011260
900.684	0.011182
898.755	0.011149
896.826	0.011170
894.898	0.011258
892.969	0.011444
891.040	0.011846
889.112	0.012802
